InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_8_2_9,20,20,20,17,0.0463227353659183,0.0463227754454696,4.00795512542351e-08,9.45e-05,0.0079839,-0.0078894,16
rnd_8_3_1,20,20,20,2,0.875754268549708,0.875765343328066,1.10747783582665e-05,9.32e-05,0.0134674,-0.0133742,75
rnd_8_3_10,20,20,20,19,0.00835150475236376,0.00835160797928685,1.03226923085786e-07,9.32e-05,0.0527878,-0.0526946,104
rnd_8_3_2,20,20,20,4,0.744905057941915,0.744925798132156,2.07401902413418e-05,9.32e-05,0.0190137,-0.0189205,81
rnd_8_3_3,20,20,20,6,0.607584860520341,0.607601258944843,1.63984245016291e-05,9.32e-05,0.0303688,-0.0302756,97
rnd_8_3_4,20,20,20,8,0.456180584123276,0.456189706310072,9.12218679527399e-06,9.32e-05,0.0456648,-0.0455716,142
rnd_8_3_5,20,20,20,10,0.288202581086904,0.288202702181663,1.21094759109042e-07,9.32e-05,0.0051397,-0.0050465,14
rnd_8_3_6,20,20,20,11,0.242397124765908,0.242402855950545,5.73118463681466e-06,9.32e-05,0.1052595,-0.1051663,209
rnd_8_3_7,20,20,20,13,0.150118734268084,0.150119435307222,7.01039137934734e-07,9.32e-05,0.0238184,-0.0237252,60
rnd_8_3_8,20,20,20,15,0.0643114695558382,0.0643114770937051,7.53786690010916e-09,9.32e-05,0.0048803,-0.0047871,10
rnd_8_3_9,20,20,20,17,0.0374046584365374,0.0374055547731556,8.96336618164129e-07,9.32e-05,0.0340273,-0.0339341,71
rnd_9_1_1,40,40,40,2,0.93809720627362,0.938130351886888,3.31456132683927e-05,0.0002647,0.0369737,-0.036709,118
rnd_9_1_10,40,40,40,39,0.000394711861502732,0.000394711861551853,4.91211346771714e-14,0.0002647,0.0084838,-0.0082191,6
rnd_9_1_2,40,40,40,6,0.812696295210208,0.812704301867708,8.0066574993376e-06,0.0002647,0.0411001,-0.0408354,99
rnd_9_1_3,40,40,40,10,0.693501672228858,0.693511173018727,9.50078986816649e-06,0.0002647,0.0578319,-0.0575672,114
rnd_9_1_4,40,40,40,14,0.576105055688117,0.576129510997639,2.44553095218869e-05,0.0002647,0.065186,-0.0649213,108
rnd_9_1_5,40,40,40,18,0.453189023334691,0.453195908316038,6.88498134687743e-06,0.0002647,0.0738267,-0.073562,106
rnd_9_1_6,40,40,40,23,0.294716861426182,0.294738503292024,2.16418658415818e-05,0.0002647,0.2511075,-0.2508428,155
rnd_9_1_7,40,40,40,27,0.17566474254235,0.175665058762134,3.16219783580429e-07,0.0002647,0.0332424,-0.0329777,33
rnd_9_1_8,40,40,40,31,0.0587214074441226,0.0587214120483887,4.60426614889986e-09,0.0002647,0.0116061,-0.0113414,10
rnd_9_1_9,40,40,40,35,0.0312038444820357,0.0312047364500228,8.91967987137754e-07,0.0002647,0.0958295,-0.0955648,81
rnd_9_2_1,40,40,40,2,0.920138447372524,0.920183504369046,4.50569965213532e-05,0.0004735,0.0288339,-0.0283604,87
rnd_9_2_10,40,40,40,39,0.000524153544670778,0.000524153544871244,2.00465512245618e-13,0.0004735,0.0084144,-0.0079409,6
rnd_9_2_2,40,40,40,6,0.753643437926749,0.753712507936003,6.90700092539354e-05,0.0004735,0.0955425,-0.095069,234
rnd_9_2_3,40,40,40,10,0.62088338559031,0.620907694232574,2.43086422639927e-05,0.0004735,0.0384449,-0.0379714,73
rnd_9_2_4,40,40,40,14,0.517969148440786,0.517989023333036,1.98748922501935e-05,0.0004735,0.1761786,-0.1757051,251
rnd_9_2_5,40,40,40,18,0.406243782115712,0.406247108487187,3.32637147504311e-06,0.0004735,0.0557431,-0.0552696,79
rnd_9_2_6,40,40,40,23,0.258555144672981,0.258558065723129,2.92105014759736e-06,0.0004735,0.068474,-0.0680005,66
rnd_9_2_7,40,40,40,27,0.18781081745406,0.187816965278978,6.14782491770161e-06,0.0004735,0.2126096,-0.2121361,178
rnd_9_2_8,40,40,40,31,0.123041147986025,0.123042540529761,1.39254373669739e-06,0.0004735,0.143069,-0.1425955,107
rnd_9_2_9,40,40,40,35,0.0485346913887226,0.0485347523131147,6.09243920729474e-08,0.0004735,0.028984,-0.0285105,24
rnd_9_3_1,40,40,40,2,0.935200187177693,0.935211967016077,1.17798383840739e-05,0.00033,0.0252725,-0.0249425,76
rnd_9_3_10,40,40,40,39,0.00107128946114584,0.0010712894656127,4.466860908936e-12,0.00033,0.0096184,-0.0092884,7
rnd_9_3_2,40,40,40,6,0.804700904857888,0.804751777515192,5.08726573043017e-05,0.00033,0.0746503,-0.0743203,183
rnd_9_3_3,40,40,40,10,0.681439654441579,0.681452409092577,1.27546509987031e-05,0.00033,0.0460089,-0.0456789,91
rnd_9_3_4,40,40,40,14,0.559674930159234,0.559677255977259,2.32581802461773e-06,0.00033,0.0392519,-0.0389219,64
rnd_9_3_5,40,40,40,18,0.438761106345579,0.438767712596365,6.60625078630073e-06,0.00033,0.1627369,-0.1624069,230
rnd_9_3_6,40,40,40,23,0.295563076094244,0.295563934601403,8.58507159084976e-07,0.00033,0.076284,-0.075954,38
rnd_9_3_7,40,40,40,27,0.193263353927264,0.193263743932774,3.90005509887104e-07,0.00033,0.0497311,-0.0494011,51
rnd_9_3_8,40,40,40,31,0.116530584386047,0.116531937671127,1.35328508012178e-06,0.00033,0.11391,-0.11358,107
rnd_9_3_9,40,40,40,35,0.0376082533373277,0.0376082981580536,4.48207258529898e-08,0.00033,0.0360188,-0.0356888,30
